CustomerID,recency,frequency,monetary,first_order,last_order,country,cluster
15469,50,2,538.55,2011-08-11 16:54:00,2011-10-20 16:21:00,United Kingdom,2
15471,2,1,469.48,2011-12-07 14:12:00,2011-12-07 14:12:00,United Kingdom,2
15472,113,1,371.56,2011-08-18 15:17:00,2011-08-18 15:17:00,United Kingdom,1
15473,14,7,1771.2,2011-10-10 11:12:00,2011-11-25 15:15:00,United Kingdom,0
15475,77,1,454.10999999999996,2011-09-23 15:20:00,2011-09-23 15:20:00,United Kingdom,1
15478,40,2,1441.42,2011-10-14 11:09:00,2011-10-30 14:19:00,United Kingdom,3
15480,116,1,905.5,2011-08-15 14:32:00,2011-08-15 14:32:00,Malta,1
15482,16,12,11054.96,2010-12-16 10:08:00,2011-11-24 10:46:00,United Kingdom,0
15483,161,4,233.81,2011-03-18 12:26:00,2011-07-01 13:07:00,United Kingdom,1
15484,1,4,3594.31,2011-09-22 13:31:00,2011-12-08 15:03:00,United Kingdom,0
15485,30,3,2575.0,2010-12-01 13:23:00,2011-11-09 14:31:00,United Kingdom,3
15488,93,1,91.32000000000001,2011-09-08 10:11:00,2011-09-08 10:11:00,United Kingdom,1
15489,23,3,1134.28,2011-05-12 12:54:00,2011-11-17 08:53:00,United Kingdom,3
15491,95,6,3100.09,2011-04-18 10:04:00,2011-09-05 15:56:00,United Kingdom,3
15492,28,2,659.4599999999999,2011-09-26 14:02:00,2011-11-11 14:53:00,United Kingdom,2
15493,33,5,2001.8,2011-03-14 11:44:00,2011-11-07 12:04:00,United Kingdom,3
15494,21,2,1299.23,2011-08-10 15:29:00,2011-11-18 14:51:00,United Kingdom,2
15497,18,2,1262.2,2011-01-24 10:01:00,2011-11-22 11:51:00,United Kingdom,2
15498,3,27,13316.4,2010-12-08 12:29:00,2011-12-07 12:48:00,United Kingdom,0
15500,8,4,1131.56,2011-09-19 13:47:00,2011-12-01 13:47:00,United Kingdom,2
15502,16,12,10384.93,2010-12-05 15:40:00,2011-11-24 12:48:00,United Kingdom,0
15503,363,1,147.09,2010-12-12 10:57:00,2010-12-12 10:57:00,United Kingdom,1
15504,81,1,52.83,2011-09-19 13:45:00,2011-09-19 13:45:00,United Kingdom,1
15505,53,5,3610.96,2011-07-07 13:33:00,2011-10-18 07:56:00,United Kingdom,3
15506,23,3,979.26,2011-07-24 11:45:00,2011-11-17 12:11:00,United Kingdom,3
15507,172,1,492.36,2011-06-21 11:19:00,2011-06-21 11:19:00,United Kingdom,1
15508,189,6,1000.27,2011-04-18 15:31:00,2011-06-03 15:43:00,United Kingdom,3
15510,331,1,250.0,2011-01-13 12:10:00,2011-01-13 12:10:00,United Kingdom,1
15511,12,5,909.23,2011-09-15 15:05:00,2011-11-28 09:43:00,United Kingdom,3
15512,156,2,121.0,2010-12-15 12:01:00,2011-07-07 10:20:00,United Kingdom,1
15513,33,19,14758.220000000001,2010-12-01 11:22:00,2011-11-06 14:36:00,United Kingdom,0
15514,12,11,4139.46,2010-12-10 13:50:00,2011-11-27 14:40:00,United Kingdom,0
15516,45,3,62.43,2011-10-24 11:33:00,2011-10-26 10:51:00,United Kingdom,1
15517,233,1,267.03,2011-04-20 14:02:00,2011-04-20 14:02:00,United Kingdom,1
15518,64,8,1942.45,2011-01-11 12:55:00,2011-10-06 13:05:00,United Kingdom,3
15520,2,1,343.5,2011-12-08 10:58:00,2011-12-08 10:58:00,United Kingdom,2
15521,40,8,3000.2,2011-03-30 09:15:00,2011-10-30 13:42:00,United Kingdom,3
15522,33,2,398.84,2011-09-13 12:26:00,2011-11-07 11:26:00,United Kingdom,2
15523,84,1,412.01000000000005,2011-09-16 16:29:00,2011-09-16 16:29:00,United Kingdom,1
15524,25,1,440.0,2011-11-15 12:09:00,2011-11-15 12:09:00,United Kingdom,2
15525,2,3,825.92,2010-12-01 13:17:00,2011-12-07 14:43:00,United Kingdom,2
15526,33,2,148.44,2011-11-06 15:01:00,2011-11-06 15:04:00,United Kingdom,2
15527,19,8,2429.78,2010-12-20 14:15:00,2011-11-21 12:17:00,United Kingdom,0
15528,254,1,229.33,2011-03-30 16:14:00,2011-03-30 16:14:00,United Kingdom,1
15529,23,11,3995.23,2010-12-08 12:24:00,2011-11-17 11:29:00,United Kingdom,0
15530,22,4,1502.35,2011-04-07 11:16:00,2011-11-18 12:25:00,United Kingdom,3
15531,8,2,2007.44,2011-11-09 17:47:00,2011-12-01 18:43:00,United Kingdom,2
15532,25,4,1580.93,2010-12-16 16:45:00,2011-11-14 14:51:00,United Kingdom,3
15533,19,3,807.57,2011-09-11 15:41:00,2011-11-20 15:35:00,United Kingdom,2
15535,173,4,536.4,2011-01-16 12:35:00,2011-06-19 16:02:00,United Kingdom,3
15537,163,1,110.92,2011-06-29 13:10:00,2011-06-29 13:10:00,United Kingdom,1
15539,7,1,538.46,2011-12-02 13:36:00,2011-12-02 13:36:00,United Kingdom,2
15540,11,1,213.3,2011-11-28 13:51:00,2011-11-28 13:51:00,United Kingdom,2
15541,114,1,85.13000000000001,2011-08-17 14:58:00,2011-08-17 14:58:00,United Kingdom,1
15543,288,1,127.86,2011-02-24 15:26:00,2011-02-24 15:26:00,United Kingdom,1
15544,9,9,3546.71,2010-12-02 12:47:00,2011-11-30 16:43:00,United Kingdom,0
15545,54,2,292.71999999999997,2010-12-03 17:28:00,2011-10-16 13:24:00,United Kingdom,1
15547,7,14,4954.84,2010-12-12 13:26:00,2011-12-02 12:52:00,United Kingdom,0
15549,77,3,1693.26,2011-01-27 15:38:00,2011-09-23 16:22:00,United Kingdom,3
15550,4,4,575.63,2011-02-11 12:49:00,2011-12-05 15:38:00,United Kingdom,2
15551,37,1,436.06,2011-11-03 12:37:00,2011-11-03 12:37:00,United Kingdom,2
15552,217,1,90.12,2011-05-06 14:47:00,2011-05-06 14:47:00,United Kingdom,1
15553,60,1,437.23,2011-10-10 14:02:00,2011-10-10 14:02:00,United Kingdom,1
15554,278,1,217.2,2011-03-07 09:00:00,2011-03-07 09:00:00,United Kingdom,1
15555,12,16,4805.17,2010-12-05 14:45:00,2011-11-27 16:19:00,United Kingdom,0
15556,24,1,279.77,2011-11-15 16:08:00,2011-11-15 16:08:00,United Kingdom,2
15557,29,1,473.65000000000003,2011-11-11 12:46:00,2011-11-11 12:46:00,United Kingdom,2
15561,12,4,800.59,2011-05-08 11:38:00,2011-11-28 11:07:00,United Kingdom,2
15562,352,1,134.55,2010-12-23 09:55:00,2010-12-23 09:55:00,United Kingdom,1
15563,22,4,1400.44,2010-12-16 11:27:00,2011-11-17 14:50:00,United Kingdom,3
15565,50,2,173.16,2011-09-30 10:44:00,2011-10-20 14:33:00,United Kingdom,1
15567,19,1,186.01,2011-11-21 10:48:00,2011-11-21 10:48:00,United Kingdom,2
15568,3,3,758.29,2011-09-27 14:37:00,2011-12-07 11:27:00,United Kingdom,2
15569,104,5,1375.71,2011-01-11 13:26:00,2011-08-28 10:15:00,United Kingdom,3
15570,7,12,4165.52,2010-12-05 12:57:00,2011-12-02 14:47:00,United Kingdom,0
15571,12,4,650.4300000000001,2011-09-22 13:15:00,2011-11-28 10:02:00,United Kingdom,2
15572,5,7,2552.86,2011-03-06 14:44:00,2011-12-05 10:09:00,United Kingdom,0
15573,32,2,607.45,2011-09-15 12:16:00,2011-11-08 11:38:00,United Kingdom,2
15574,178,4,702.25,2010-12-02 15:46:00,2011-06-15 12:01:00,United Kingdom,3
15576,38,1,940.6700000000001,2011-11-02 12:03:00,2011-11-02 12:03:00,United Kingdom,2
15577,151,3,258.88,2011-02-07 13:32:00,2011-07-11 17:03:00,United Kingdom,1
15578,162,1,127.1,2011-06-30 13:03:00,2011-06-30 13:03:00,United Kingdom,1
15579,69,2,348.6,2011-01-30 12:09:00,2011-10-02 12:45:00,United Kingdom,1
15581,121,13,3679.9700000000003,2010-12-08 14:38:00,2011-08-11 09:38:00,United Kingdom,3
15582,25,3,682.9100000000001,2011-05-03 13:36:00,2011-11-15 09:55:00,United Kingdom,2
15584,24,4,725.11,2011-06-30 16:39:00,2011-11-16 10:55:00,United Kingdom,3
15585,177,1,455.3,2011-06-16 08:38:00,2011-06-16 08:38:00,United Kingdom,1
15587,50,4,913.6800000000001,2010-12-23 09:59:00,2011-10-20 13:37:00,United Kingdom,3
15589,256,3,478.53000000000003,2011-02-02 10:46:00,2011-03-29 09:54:00,United Kingdom,1
15592,47,1,388.58,2011-10-24 08:59:00,2011-10-24 08:59:00,United Kingdom,1
15593,71,1,199.8,2011-09-30 11:46:00,2011-09-30 11:46:00,United Kingdom,1
15594,16,5,1771.78,2011-04-19 10:08:00,2011-11-24 08:53:00,United Kingdom,3
15596,101,5,1406.59,2010-12-09 16:10:00,2011-08-31 10:55:00,United Kingdom,3
15597,35,1,324.57,2011-11-04 13:26:00,2011-11-04 13:26:00,United Kingdom,2
15598,53,1,240.68,2011-10-17 16:04:00,2011-10-17 16:04:00,United Kingdom,1
15599,27,2,761.74,2011-05-19 13:05:00,2011-11-13 11:44:00,United Kingdom,2
15601,11,14,6776.56,2010-12-02 10:39:00,2011-11-28 15:15:00,United Kingdom,0
15602,8,9,1297.8700000000001,2010-12-06 15:35:00,2011-12-01 14:14:00,United Kingdom,0
15603,79,1,48.480000000000004,2011-09-22 10:04:00,2011-09-22 10:04:00,United Kingdom,1
15604,52,1,216.39,2011-10-18 14:47:00,2011-10-18 14:47:00,United Kingdom,1
15605,36,5,1198.23,2010-12-01 13:38:00,2011-11-03 14:17:00,United Kingdom,3
15606,61,9,2920.16,2011-01-19 12:07:00,2011-10-09 15:47:00,United Kingdom,3
15607,337,1,104.76,2011-01-07 12:44:00,2011-01-07 12:44:00,United Kingdom,1
15608,28,4,1093.68,2011-08-11 09:56:00,2011-11-11 13:20:00,United Kingdom,3
15609,184,1,298.48,2011-06-08 13:00:00,2011-06-08 13:00:00,United Kingdom,1
15610,52,1,112.46000000000001,2011-10-19 10:36:00,2011-10-19 10:36:00,United Kingdom,1
15611,10,13,1591.45,2011-01-09 11:32:00,2011-11-30 12:36:00,United Kingdom,0
15612,36,2,195.15,2011-10-09 12:49:00,2011-11-03 14:52:00,United Kingdom,2
15615,10,23,10399.74,2010-12-15 16:21:00,2011-11-29 14:42:00,United Kingdom,0
15618,33,4,776.851,2011-07-26 10:13:00,2011-11-07 08:34:00,United Kingdom,3
15619,11,1,336.40000000000003,2011-11-29 08:14:00,2011-11-29 08:14:00,United Kingdom,2
15620,57,3,1553.18,2010-12-16 14:34:00,2011-10-14 12:41:00,United Kingdom,3
15621,4,4,1293.03,2011-11-18 11:49:00,2011-12-05 14:01:00,United Kingdom,2
15622,43,9,3709.56,2011-03-02 13:42:00,2011-10-27 16:44:00,United Kingdom,0
15623,141,1,301.03,2011-07-21 17:26:00,2011-07-21 17:26:00,United Kingdom,1
15624,117,4,588.13,2011-03-28 13:32:00,2011-08-15 11:38:00,United Kingdom,3
15625,104,4,1534.26,2011-04-18 14:01:00,2011-08-28 10:21:00,United Kingdom,3
15626,75,2,675.8,2011-01-14 10:10:00,2011-09-26 10:03:00,United Kingdom,3
15628,5,9,2870.2400000000002,2010-12-08 09:51:00,2011-12-05 10:24:00,United Kingdom,0
15630,45,2,1186.35,2011-05-19 10:16:00,2011-10-25 15:36:00,United Kingdom,3
15632,16,8,3285.31,2011-03-10 08:29:00,2011-11-24 09:51:00,United Kingdom,0
15634,17,1,243.55,2011-11-22 16:28:00,2011-11-22 16:28:00,United Kingdom,2
15636,90,2,724.76,2011-03-02 14:50:00,2011-09-11 11:17:00,United Kingdom,3
15637,53,1,223.36,2011-10-18 08:28:00,2011-10-18 08:28:00,United Kingdom,1
15639,134,1,425.32,2011-07-28 14:30:00,2011-07-28 14:30:00,United Kingdom,1
15640,4,15,12515.66,2010-12-02 15:40:00,2011-12-05 14:35:00,United Kingdom,0
15641,105,4,1887.2,2010-12-15 14:45:00,2011-08-26 14:04:00,United Kingdom,3
15643,192,3,664.0,2011-03-02 14:34:00,2011-06-01 07:38:00,United Kingdom,1
15644,166,4,813.0,2011-03-23 15:37:00,2011-06-26 14:54:00,United Kingdom,3
15645,19,1,612.01,2011-11-21 11:55:00,2011-11-21 11:55:00,United Kingdom,2
15646,158,3,447.64000000000004,2010-12-02 16:59:00,2011-07-05 09:53:00,United Kingdom,1
15648,204,2,657.35,2011-03-17 18:59:00,2011-05-19 15:53:00,United Kingdom,1
15649,336,2,816.0,2010-12-07 10:06:00,2011-01-07 13:34:00,United Kingdom,1
15651,37,3,646.3,2011-03-24 08:56:00,2011-11-03 08:41:00,United Kingdom,3
15652,91,1,337.74,2011-09-09 14:22:00,2011-09-09 14:22:00,United Kingdom,1
15653,93,2,877.4399999999999,2011-08-16 09:50:00,2011-09-08 10:49:00,United Kingdom,3
15654,9,2,922.53,2011-11-13 15:15:00,2011-11-30 13:08:00,United Kingdom,2
15655,243,1,560.67,2011-04-10 15:25:00,2011-04-10 15:25:00,United Kingdom,1
15656,45,4,748.5,2011-02-28 15:32:00,2011-10-25 14:56:00,United Kingdom,3
15657,23,1,30.0,2011-11-17 12:19:00,2011-11-17 12:19:00,United Kingdom,2
15658,190,5,1024.1000000000001,2010-12-02 10:53:00,2011-06-02 15:22:00,United Kingdom,3
15659,44,1,306.45,2011-10-27 09:23:00,2011-10-27 09:23:00,United Kingdom,1
15660,25,9,1600.86,2010-12-09 09:49:00,2011-11-14 16:58:00,United Kingdom,0
15661,317,2,309.8,2011-01-05 12:32:00,2011-01-26 13:56:00,United Kingdom,1
15663,106,1,138.14,2011-08-25 15:50:00,2011-08-25 15:50:00,United Kingdom,1
15664,51,1,386.43,2011-10-20 10:57:00,2011-10-20 10:57:00,United Kingdom,1
15665,168,2,2242.01,2011-04-10 15:09:00,2011-06-24 14:57:00,United Kingdom,3
15667,40,1,301.32,2011-10-31 10:56:00,2011-10-31 10:56:00,United Kingdom,2
15668,218,1,76.32000000000001,2011-05-06 10:39:00,2011-05-06 10:39:00,United Kingdom,1
15669,40,4,684.34,2011-03-21 09:13:00,2011-10-30 16:03:00,United Kingdom,3
15670,297,1,173.05,2011-02-16 10:50:00,2011-02-16 10:50:00,United Kingdom,1
15671,19,7,2657.13,2011-03-14 09:37:00,2011-11-21 12:43:00,United Kingdom,0
15673,88,4,2881.02,2011-01-16 16:25:00,2011-09-12 16:12:00,United Kingdom,3
15674,73,5,2446.6,2011-03-30 09:19:00,2011-09-27 15:17:00,United Kingdom,3
15675,81,3,323.69,2011-03-04 14:21:00,2011-09-19 13:48:00,United Kingdom,1
15676,19,3,3435.76,2011-03-01 10:19:00,2011-11-21 12:40:00,United Kingdom,3
15677,49,1,657.23,2011-10-21 15:36:00,2011-10-21 15:36:00,United Kingdom,2
15678,53,1,352.7,2011-10-18 09:25:00,2011-10-18 09:25:00,United Kingdom,1
15679,24,4,781.28,2011-06-10 08:24:00,2011-11-15 16:19:00,United Kingdom,3
15680,9,3,1333.68,2010-12-08 14:43:00,2011-11-30 13:46:00,United Kingdom,2
15681,25,5,1426.16,2011-03-04 13:46:00,2011-11-14 16:30:00,United Kingdom,3
15683,117,1,193.75,2011-08-14 12:56:00,2011-08-14 12:56:00,United Kingdom,1
15687,9,9,2993.1,2011-01-13 15:13:00,2011-12-01 08:33:00,United Kingdom,0
15689,120,2,254.1,2010-12-13 09:57:00,2011-08-12 09:37:00,United Kingdom,1
15690,4,2,239.76,2011-08-31 11:40:00,2011-12-05 15:59:00,United Kingdom,2
15691,252,1,136.8,2011-04-01 15:13:00,2011-04-01 15:13:00,United Kingdom,1
15692,28,1,191.04,2011-11-11 14:12:00,2011-11-11 14:12:00,United Kingdom,2
15694,1,14,6479.4,2010-12-02 07:49:00,2011-12-09 09:44:00,United Kingdom,0
15695,267,2,409.98,2011-03-18 08:31:00,2011-03-18 08:32:00,United Kingdom,1
15696,33,8,2736.46,2011-01-17 11:24:00,2011-11-06 14:02:00,United Kingdom,3
15699,18,1,309.65,2011-11-22 08:26:00,2011-11-22 08:26:00,United Kingdom,2
15700,172,2,696.68,2011-06-19 15:36:00,2011-06-20 16:53:00,United Kingdom,1
15701,2,4,1542.14,2011-08-21 12:36:00,2011-12-07 14:39:00,United Kingdom,0
15703,265,1,211.5,2011-03-20 10:51:00,2011-03-20 10:51:00,United Kingdom,1
15704,140,4,2293.62,2011-05-08 12:42:00,2011-07-22 13:35:00,United Kingdom,3
15705,201,1,143.1,2011-05-22 15:37:00,2011-05-22 15:37:00,United Kingdom,1
15706,64,4,1060.56,2011-08-15 14:32:00,2011-10-07 10:09:00,United Kingdom,3
15707,35,4,945.58,2011-09-14 14:19:00,2011-11-04 14:35:00,United Kingdom,3
15708,41,7,3364.2400000000002,2010-12-05 11:12:00,2011-10-30 10:54:00,United Kingdom,3
15709,284,1,133.25,2011-03-01 10:38:00,2011-03-01 10:38:00,United Kingdom,1
15712,9,5,1072.3600000000001,2011-02-25 11:32:00,2011-11-30 14:09:00,United Kingdom,3
15713,143,2,356.7,2010-12-08 15:16:00,2011-07-19 13:34:00,United Kingdom,1
15714,12,2,330.88,2011-09-23 11:25:00,2011-11-28 11:26:00,United Kingdom,2
15716,146,4,1118.81,2010-12-05 12:26:00,2011-07-17 11:59:00,United Kingdom,3
15717,234,1,150.3,2011-04-19 13:21:00,2011-04-19 13:21:00,United Kingdom,1
15719,33,13,5045.61,2011-01-06 12:31:00,2011-11-07 12:29:00,United Kingdom,0
15720,24,1,598.73,2011-11-15 14:48:00,2011-11-15 14:48:00,United Kingdom,2
15721,12,1,507.08,2011-11-28 12:14:00,2011-11-28 12:14:00,United Kingdom,2
15722,36,5,2222.56,2011-02-22 12:24:00,2011-11-04 11:43:00,United Kingdom,3
15723,365,1,203.1,2010-12-10 11:12:00,2010-12-10 11:12:00,United Kingdom,1
15724,201,2,218.25,2011-02-28 10:40:00,2011-05-22 14:40:00,United Kingdom,1
15725,15,1,415.25,2011-11-24 14:51:00,2011-11-24 14:51:00,United Kingdom,2
15727,17,7,5178.96,2010-12-15 15:47:00,2011-11-23 12:36:00,United Kingdom,0
15729,213,1,85.0,2011-05-11 12:36:00,2011-05-11 12:36:00,United Kingdom,1
15730,66,3,1120.88,2011-05-17 12:43:00,2011-10-05 12:31:00,United Kingdom,3
15732,212,2,294.12,2010-12-02 15:00:00,2011-05-11 14:24:00,United Kingdom,1
15733,283,1,162.3,2011-03-02 09:05:00,2011-03-02 09:05:00,United Kingdom,1
15734,115,2,1339.45,2011-05-23 14:59:00,2011-08-17 10:50:00,United Kingdom,3
15737,15,8,1205.1200000000001,2011-04-11 10:01:00,2011-11-25 11:21:00,United Kingdom,0
15738,19,16,4812.42,2010-12-02 12:50:00,2011-11-21 08:26:00,United Kingdom,0
15739,66,1,449.12,2011-10-04 13:42:00,2011-10-04 13:42:00,United Kingdom,1
15740,49,1,154.88,2011-10-21 14:29:00,2011-10-21 14:29:00,United Kingdom,1
15743,16,4,784.46,2011-06-08 10:14:00,2011-11-23 17:19:00,United Kingdom,2
15744,78,1,34.8,2011-09-23 09:52:00,2011-09-23 09:52:00,United Kingdom,1
15745,19,4,1094.59,2011-04-17 13:04:00,2011-11-20 13:45:00,United Kingdom,3
15746,134,1,196.88,2011-07-28 15:21:00,2011-07-28 15:21:00,United Kingdom,1
15747,13,3,974.04,2011-06-20 11:30:00,2011-11-27 12:26:00,United Kingdom,2
15748,40,1,149.31,2011-10-30 12:51:00,2011-10-30 12:51:00,United Kingdom,1
15749,235,3,44534.3,2011-01-11 12:55:00,2011-04-18 13:20:00,United Kingdom,3
15750,3,8,2465.48,2010-12-08 10:36:00,2011-12-07 12:34:00,United Kingdom,0
15752,40,7,2637.38,2010-12-02 09:43:00,2011-10-31 11:37:00,United Kingdom,3
15753,305,1,79.2,2011-02-08 12:41:00,2011-02-08 12:41:00,United Kingdom,1
15754,51,3,458.57,2011-04-07 12:24:00,2011-10-19 14:40:00,United Kingdom,3
15755,10,6,2364.25,2011-02-18 11:53:00,2011-11-29 14:57:00,United Kingdom,0
15756,61,4,532.96,2011-04-04 14:00:00,2011-10-09 13:30:00,United Kingdom,3
15757,66,2,714.42,2011-05-06 11:40:00,2011-10-05 12:14:00,United Kingdom,3
15758,25,1,205.25,2011-11-15 10:48:00,2011-11-15 10:48:00,United Kingdom,2
15759,218,3,253.04,2010-12-16 15:29:00,2011-05-05 15:13:00,United Kingdom,1
15762,65,2,583.75,2011-09-23 15:17:00,2011-10-05 16:15:00,United Kingdom,1
15763,32,2,1086.92,2011-09-23 12:10:00,2011-11-08 09:44:00,United Kingdom,3
15764,88,6,3279.97,2011-03-08 09:23:00,2011-09-12 17:58:00,United Kingdom,3
15766,64,1,315.06,2011-10-06 17:03:00,2011-10-06 17:03:00,United Kingdom,1
15768,116,3,621.8299999999999,2011-04-28 09:20:00,2011-08-16 10:48:00,United Kingdom,3
15769,7,26,56252.72,2010-12-03 15:16:00,2011-12-02 13:52:00,United Kingdom,0
15773,6,1,635.6800000000001,2011-12-04 12:48:00,2011-12-04 12:48:00,United Kingdom,2
15774,69,1,270.8,2011-10-02 12:04:00,2011-10-02 12:04:00,United Kingdom,1
15775,245,1,104.9,2011-04-08 12:56:00,2011-04-08 12:56:00,United Kingdom,1
15776,133,1,241.62,2011-07-29 13:46:00,2011-07-29 13:46:00,United Kingdom,1
15777,241,4,1047.11,2010-12-13 16:38:00,2011-04-12 16:43:00,United Kingdom,3
15780,184,3,475.28000000000003,2010-12-17 11:43:00,2011-06-09 12:01:00,United Kingdom,1
15781,25,3,345.46,2011-02-07 09:15:00,2011-11-14 14:57:00,United Kingdom,2
15782,10,3,2614.7400000000002,2011-09-11 14:29:00,2011-11-30 10:49:00,United Kingdom,3
15783,11,1,246.3,2011-11-29 09:50:00,2011-11-29 09:50:00,United Kingdom,2
15785,33,5,2328.9700000000003,2011-02-17 14:17:00,2011-11-07 11:33:00,United Kingdom,3
15786,46,3,4932.2,2011-08-17 13:33:00,2011-10-24 14:13:00,United Kingdom,3
15787,26,3,948.05,2011-10-09 13:11:00,2011-11-13 14:55:00,United Kingdom,3
15789,358,1,351.3,2010-12-16 14:35:00,2010-12-16 14:35:00,United Kingdom,1
15790,10,1,220.85,2011-11-29 14:53:00,2011-11-29 14:53:00,United Kingdom,2
15791,44,2,1612.69,2011-05-19 15:15:00,2011-10-27 10:14:00,United Kingdom,3
15793,15,3,965.61,2011-03-16 10:45:00,2011-11-25 09:31:00,United Kingdom,2
15795,150,1,610.01,2011-07-13 10:43:00,2011-07-13 10:43:00,United Kingdom,1
15796,1,8,2711.56,2011-02-10 15:40:00,2011-12-08 19:55:00,United Kingdom,0
15797,113,4,2207.4,2011-01-24 15:47:00,2011-08-18 17:04:00,United Kingdom,3
15799,76,3,884.14,2011-01-09 15:13:00,2011-09-25 12:46:00,United Kingdom,3
15800,107,2,699.08,2011-04-07 12:39:00,2011-08-24 14:23:00,United Kingdom,1
15801,46,3,1063.95,2011-08-22 09:53:00,2011-10-24 13:52:00,United Kingdom,3
15802,143,1,451.42,2011-07-20 11:38:00,2011-07-20 11:38:00,United Kingdom,1
15803,51,1,415.82000000000005,2011-10-19 14:56:00,2011-10-19 14:56:00,United Kingdom,1
15804,1,13,4206.39,2011-05-25 10:12:00,2011-12-09 12:31:00,United Kingdom,0
15805,23,17,5528.4800000000005,2010-12-10 09:33:00,2011-11-16 16:32:00,United Kingdom,0
15806,46,3,784.58,2011-03-08 09:24:00,2011-10-24 14:35:00,United Kingdom,3
15807,50,3,903.9,2011-09-23 14:43:00,2011-10-20 14:10:00,United Kingdom,3
15808,306,4,3734.9700000000003,2010-12-05 13:05:00,2011-02-06 14:33:00,United Kingdom,3
15809,36,5,515.77,2011-02-10 11:16:00,2011-11-03 16:40:00,United Kingdom,3
15810,79,4,1391.98,2011-02-16 09:11:00,2011-09-22 09:38:00,United Kingdom,3
15811,22,6,2218.62,2010-12-09 15:29:00,2011-11-17 15:31:00,United Kingdom,3
15812,107,5,1801.14,2011-01-26 12:12:00,2011-08-24 14:19:00,United Kingdom,3
15813,208,2,1303.9099999999999,2011-04-14 09:09:00,2011-05-16 08:13:00,United Kingdom,3
15814,17,4,1945.33,2011-10-20 09:04:00,2011-11-23 08:17:00,United Kingdom,3
15815,64,5,2100.6,2011-03-25 08:43:00,2011-10-07 12:42:00,United Kingdom,3
15819,49,4,1905.45,2011-03-08 09:45:00,2011-10-21 14:50:00,United Kingdom,3
15820,320,1,206.98,2011-01-24 12:00:00,2011-01-24 12:00:00,United Kingdom,1
15821,44,2,570.96,2011-10-09 13:28:00,2011-10-26 15:48:00,United Kingdom,2
15822,3,2,885.47,2010-12-15 13:38:00,2011-12-06 14:50:00,United Kingdom,2
15823,372,1,15.0,2010-12-02 15:08:00,2010-12-02 15:08:00,United Kingdom,1
15825,172,1,532.94,2011-06-20 13:27:00,2011-06-20 13:27:00,United Kingdom,1
15826,56,3,1654.31,2011-05-13 10:44:00,2011-10-14 16:05:00,United Kingdom,3
15827,73,14,1836.0900000000001,2010-12-02 13:06:00,2011-09-27 15:35:00,United Kingdom,3
15829,99,2,636.14,2011-07-22 10:23:00,2011-09-01 16:45:00,United Kingdom,1
15830,38,1,576.0,2011-11-02 10:40:00,2011-11-02 10:40:00,United Kingdom,2
15831,58,3,801.76,2011-01-19 14:52:00,2011-10-12 13:14:00,United Kingdom,3
15832,254,1,836.79,2011-03-30 15:29:00,2011-03-30 15:29:00,United Kingdom,1
15834,70,4,2233.75,2011-03-07 17:52:00,2011-09-30 14:41:00,United Kingdom,3
15835,44,4,954.09,2011-01-13 10:35:00,2011-10-26 15:47:00,United Kingdom,3
15836,50,1,137.37,2011-10-20 17:13:00,2011-10-20 17:13:00,United Kingdom,1
15837,65,1,391.98,2011-10-06 09:01:00,2011-10-06 09:01:00,United Kingdom,1
15838,11,19,33643.08,2010-12-07 11:26:00,2011-11-28 14:00:00,United Kingdom,0
15839,33,3,1048.49,2011-07-14 16:35:00,2011-11-06 13:54:00,United Kingdom,3
15840,59,2,355.56,2011-06-20 11:42:00,2011-10-12 09:08:00,United Kingdom,1
15841,73,4,1224.06,2011-01-05 11:25:00,2011-09-28 12:15:00,United Kingdom,3
15843,304,1,118.95000000000002,2011-02-09 10:19:00,2011-02-09 10:19:00,United Kingdom,1
15844,46,1,130.73999999999998,2011-10-24 15:19:00,2011-10-24 15:19:00,United Kingdom,1
15845,18,8,3711.77,2011-01-06 17:19:00,2011-11-22 09:42:00,United Kingdom,0
15847,38,2,389.27,2011-02-24 16:46:00,2011-11-01 14:41:00,United Kingdom,2
15850,19,2,238.85,2011-06-24 14:16:00,2011-11-20 14:14:00,United Kingdom,2
15852,187,2,160.71,2011-05-26 13:26:00,2011-06-06 11:22:00,United Kingdom,1
15853,52,1,110.8,2011-10-19 10:38:00,2011-10-19 10:38:00,United Kingdom,1
15854,4,12,2974.65,2010-12-13 11:47:00,2011-12-05 13:39:00,United Kingdom,0
15855,137,5,712.24,2011-03-21 12:32:00,2011-07-26 10:20:00,United Kingdom,3
15856,4,27,16387.57,2010-12-09 13:34:00,2011-12-05 17:09:00,United Kingdom,0
15857,19,1,297.0,2011-11-21 12:18:00,2011-11-21 12:18:00,United Kingdom,2
15858,16,5,1438.85,2010-12-07 14:31:00,2011-11-24 12:48:00,United Kingdom,3
15860,41,8,977.21,2010-12-06 11:38:00,2011-10-30 11:25:00,United Kingdom,3
15861,12,8,3165.36,2011-03-17 20:12:00,2011-11-27 15:59:00,United Kingdom,0
15862,8,4,832.88,2010-12-01 11:21:00,2011-12-01 13:28:00,United Kingdom,2
15863,26,2,68.84,2011-05-31 11:36:00,2011-11-14 12:49:00,United Kingdom,2
15864,22,6,1936.3200000000002,2011-01-27 16:43:00,2011-11-17 13:32:00,United Kingdom,3
